count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
979081,2007,7,"East of England",129,Peterborough,C,Minor,,,517123,304656,52.62703842,-0.27106084,,,Counted,"Manual count",6,59,6279,11,728,78,10,5,10,5,1,109,7186
930881,2007,7,"East of England",129,Peterborough,U,Minor,,,520840,296930,52.55680318,-0.21899173,,,Counted,"Manual count",159,86,4727,19,484,55,4,4,2,0,0,65,5381
930882,2007,7,"East of England",129,Peterborough,U,Minor,,,518600,302700,52.60914236,-0.24995179,,,Counted,"Manual count",58,16,543,18,60,8,0,0,0,0,0,8,645
990107,2007,7,"East of England",129,Peterborough,B1443,Minor,,,507850,305250,52.63429559,-0.40780624,,,Counted,"Manual count",33,34,2669,31,350,64,4,2,11,7,5,93,3177
930875,2007,7,"East of England",129,Peterborough,U,Minor,,,505500,302580,52.61076322,-0.44336802,,,Counted,"Manual count",24,28,2515,83,270,33,6,5,4,1,1,50,2946
930877,2007,7,"East of England",129,Peterborough,U,Minor,,,515550,295180,52.54222552,-0.29759178,,,Counted,"Manual count",193,7,275,197,55,9,0,0,0,0,0,9,543
930879,2007,7,"East of England",129,Peterborough,U,Minor,,,515990,301630,52.60009056,-0.28885209,,,Counted,"Manual count",32,52,7215,185,580,107,4,0,10,7,7,135,8167
930880,2007,7,"East of England",129,Peterborough,U,Minor,,,520120,299130,52.57673056,-0.22881021,,,Counted,"Manual count",227,35,2075,162,240,28,3,0,0,0,0,31,2543
930876,2007,7,"East of England",129,Peterborough,U,Minor,,,522360,302670,52.60803978,-0.19446482,,,Counted,"Manual count",184,70,3810,56,556,72,9,2,1,0,0,84,4576
930883,2007,7,"East of England",129,Peterborough,U,Minor,,,514560,296900,52.55789030,-0.31158975,,,Counted,"Manual count",34,1,1148,96,84,30,0,0,2,0,0,32,1361
990031,2007,7,"East of England",129,Peterborough,U,Minor,,,519200,300700,52.59104010,-0.24181529,,,Counted,"Manual count",115,28,1454,21,112,9,0,0,0,0,0,9,1624
930878,2007,7,"East of England",129,Peterborough,U,Minor,,,517740,296800,52.55631379,-0.26474101,,,Counted,"Manual count",78,90,7409,147,1539,152,15,10,4,18,21,220,9405
990306,2007,7,"East of England",129,Peterborough,C,Minor,,,514000,302400,52.60743037,-0.31795529,,,Counted,"Manual count",46,24,3443,16,282,28,1,0,3,1,1,34,3799
930874,2007,7,"East of England",129,Peterborough,C,Minor,,,517630,303000,52.61204874,-0.26416294,,,Counted,"Manual count",210,66,7281,43,727,93,16,1,5,0,1,116,8233
26221,2007,7,"East of England",129,Peterborough,A15,Major,"Maskew Ave roundabout",A47,518000,301070,52.59462633,-0.25938887,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",17,417,29427,441,2703,424,38,64,27,25,12,590,33578
77182,2007,7,"East of England",129,Peterborough,A15,Major,A47,"David's Lane roundabout",517000,302480,52.60751211,-0.27364655,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",25,229,24472,220,2677,759,24,30,56,50,26,945,28543
77184,2007,7,"East of England",129,Peterborough,A605,Major,"Park Farm Way roundabout","LA Boundary",522500,296170,52.54960358,-0.19479948,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",30,86,10028,102,1431,629,84,243,32,102,297,1387,13034
80958,2007,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,520140,296500,52.55309420,-0.22946720,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,38,6392,39,1070,181,22,72,17,67,80,439,7978
80975,2007,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",518250,295800,52.54721765,-0.25757816,1.50,0.93,Counted,"Manual count",2,356,36250,185,6388,1338,291,283,311,1283,1321,4827,48006
99372,2007,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521400,302480,52.60654772,-0.20870386,2.00,1.24,Counted,"Manual count",0,78,13470,109,2203,381,104,242,66,263,397,1453,17313
99373,2007,7,"East of England",129,Peterborough,A47,Major,A1139,A1073,522600,303000,52.61095087,-0.19080029,1.80,1.12,Counted,"Manual count",9,396,21387,214,3914,671,253,240,167,645,1071,3047,28958
966072,2007,7,"East of England",129,Peterborough,U,Minor,,,521185,301278,52.59579523,-0.21231692,,,Counted,"Manual count",57,41,2861,75,298,45,4,2,0,0,0,51,3326
80467,2007,7,"East of England",129,Peterborough,A605,Major,A605,A1139,520171,296346,52.55170359,-0.22906593,0.38,0.24,Estimated,"Estimated from nearby links",0,4,1565,2,724,157,29,4,40,93,43,366,2661
966069,2007,7,"East of England",129,Peterborough,U,Minor,,,516080,298600,52.57284446,-0.28858491,,,Counted,"Manual count",33,33,3670,173,303,48,10,2,2,1,1,64,4243
73847,2006,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",21,61,6334,27,1243,345,31,73,97,198,240,984,8649
73849,2006,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63909098,-0.49261067,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",1,245,30721,109,4850,1515,223,280,711,2407,2632,7768,43693
74052,2004,7,"East of England",129,Peterborough,A6118,Major,"LA Boundary",A47,507340,299500,52.58272522,-0.41720322,0.70,0.43,Counted,"Dependent on a neighbouring counted link",16,21,2329,3,307,26,0,0,1,1,0,28,2688
73847,2003,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",17,98,7311,54,1498,338,33,89,119,186,418,1183,10144
73847,2012,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",18,42,5949,44,1302,248,38,71,53,209,223,842,8180
73849,2012,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63909098,-0.49261067,0.30,0.19,Counted,"Dependent on a neighbouring counted link",0,153,31973,133,5625,1246,246,162,285,3167,2148,7255,45140
74052,2013,7,"East of England",129,Peterborough,A6118,Major,"LA Boundary",A47,507340,299500,52.58272522,-0.41720322,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",21,17,1577,2,247,3,2,0,0,0,0,5,1848
941996,2013,7,"East of England",129,Peterborough,C,Minor,,,514405,296570,52.55495751,-0.31398872,,,Counted,"Manual count",114,0,2324,80,167,27,3,3,0,0,0,33,2604
942013,2013,7,"East of England",129,Peterborough,U,Minor,,,516889,304272,52.62363830,-0.27465196,,,Counted,"Manual count",19,5,270,2,42,1,0,0,0,0,0,1,320
942014,2013,7,"East of England",129,Peterborough,U,Minor,,,517215,303949,52.62066574,-0.26995285,,,Counted,"Manual count",45,7,1814,3,177,3,3,0,0,0,0,5,2007
942002,2013,7,"East of England",129,Peterborough,U,Minor,,,517519,294331,52.53417569,-0.26887236,,,Counted,"Manual count",1,0,113,0,20,0,0,0,0,0,0,0,133
942025,2013,7,"East of England",129,Peterborough,U,Minor,,,517315,303332,52.61510002,-0.26869516,,,Counted,"Manual count",48,33,4553,83,468,65,4,0,0,0,0,69,5206
942034,2013,7,"East of England",129,Peterborough,U,Minor,,,520030,300950,52.59310403,-0.22947870,,,Counted,"Manual count",80,11,1118,132,121,15,5,0,0,0,0,19,1401
941998,2013,7,"East of England",129,Peterborough,C,Minor,,,518617,300540,52.58972980,-0.25047436,,,Counted,"Manual count",305,42,6809,149,639,113,25,10,2,0,0,150,7789
942012,2013,7,"East of England",129,Peterborough,U,Minor,,,517193,302463,52.60731780,-0.27080387,,,Counted,"Manual count",79,12,1332,2,145,8,0,0,0,0,0,8,1499
942029,2013,7,"East of England",129,Peterborough,U,Minor,,,518715,297340,52.56095447,-0.25017373,,,Counted,"Manual count",122,4,705,0,106,3,0,0,0,0,0,3,818
941985,2013,7,"East of England",129,Peterborough,B1167,Minor,,,531567,305017,52.62697709,-0.05764783,,,Counted,"Manual count",20,28,513,1,156,21,7,4,8,13,17,71,769
941992,2013,7,"East of England",129,Peterborough,C,Minor,,,518286,304809,52.62816132,-0.25383260,,,Counted,"Manual count",19,7,394,9,50,8,1,0,0,0,0,9,469
942010,2013,7,"East of England",129,Peterborough,U,Minor,,,516740,304963,52.62987942,-0.27660810,,,Counted,"Manual count",19,2,424,0,30,0,0,0,0,0,0,0,455
942017,2013,7,"East of England",129,Peterborough,U,Minor,,,518013,302615,52.60850629,-0.25864652,,,Counted,"Manual count",26,1,480,0,61,1,1,0,0,0,0,2,544
941987,2013,7,"East of England",129,Peterborough,B1443,Minor,,,504645,306898,52.64973195,-0.45462349,,,Counted,"Manual count",54,27,2256,22,251,24,2,6,4,7,7,50,2606
941989,2013,7,"East of England",129,Peterborough,B1443,Minor,,,515303,305802,52.63772528,-0.29753679,,,Counted,"Manual count",216,57,5204,152,524,29,7,17,4,1,2,59,5996
941982,2013,7,"East of England",129,Peterborough,B1040,Minor,,,527610,300412,52.58654523,-0.11784911,,,Counted,"Manual count",8,14,1432,2,372,46,18,10,10,11,21,116,1936
942007,2013,7,"East of England",129,Peterborough,U,Minor,,,517413,294800,52.53841285,-0.27026870,,,Counted,"Manual count",22,6,357,0,22,1,0,0,0,0,0,1,387
942009,2013,7,"East of England",129,Peterborough,U,Minor,,,518841,297717,52.56431458,-0.24818098,,,Counted,"Manual count",62,5,1116,1,146,7,2,0,0,0,0,9,1277
942018,2013,7,"East of England",129,Peterborough,U,Minor,,,514820,296015,52.54988303,-0.30806233,,,Counted,"Manual count",25,6,825,2,98,8,0,0,0,0,0,8,938
941988,2013,7,"East of England",129,Peterborough,B1443,Minor,,,519792,306358,52.64174987,-0.23103248,,,Counted,"Manual count",52,53,2516,36,570,51,4,5,5,3,2,70,3245
941990,2013,7,"East of England",129,Peterborough,C,Minor,,,514986,306994,52.64850349,-0.30180418,,,Counted,"Manual count",256,60,3777,78,426,29,0,0,0,0,0,29,4370
942020,2013,7,"East of England",129,Peterborough,U,Minor,,,519370,300012,52.58482078,-0.23955483,,,Counted,"Manual count",90,2,588,0,29,3,2,0,0,0,0,5,624
46221,2006,7,"East of England",129,Peterborough,A15,Major,A605,"Bishops Rd roundabout",519260,298000,52.56676592,-0.24190098,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",643,518,29530,597,3571,516,45,13,13,10,27,624,34840
46222,2006,7,"East of England",129,Peterborough,A15,Major,"Westfield rd roundabout","Maskew Ave roundabout",518400,300000,52.58492483,-0.25386886,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",34,359,22071,232,2336,330,30,20,24,12,14,430,25428
74048,2006,7,"East of England",129,Peterborough,A605,Major,A1139,"Park Farm Way roundabout",521000,296230,52.55047783,-0.21688793,1.50,0.93,Counted,"Manual count",89,115,12275,137,1764,376,59,206,40,106,264,1051,15342
75358,2006,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507400,299830,52.58567888,-0.41621115,0.20,0.12,Estimated,"Estimated from nearby links",0,46,5568,45,905,303,49,131,48,91,234,856,7420
75354,2006,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519970,296100,52.54953743,-0.23211773,0.20,0.12,Counted,"Manual count",0,208,27864,93,4551,757,205,365,129,757,1406,3619,36335
80967,2006,7,"East of England",129,Peterborough,A1139,Major,"A605 spur","A1139 spur",520170,296500,52.55308759,-0.22902496,0.60,0.37,Estimated,"Estimated from nearby links",0,208,27064,76,3542,1176,194,161,156,976,936,3598,34489
80969,2006,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,519760,295940,52.54814593,-0.23527088,0.40,0.25,Estimated,"Estimated from nearby links",0,1,48,0,7,2,0,1,0,1,2,7,63
80971,2006,7,"East of England",129,Peterborough,A1139,Major,A1139,"A1139 link to A605 spur",519470,295920,52.54802986,-0.23955265,0.40,0.25,Estimated,"Estimated from nearby links",1,90,7909,37,1081,290,51,73,61,222,315,1012,10129
81037,2006,7,"East of England",129,Peterborough,A47,Major,"MARHOLM ROAD",A47,514690,298570,52.57286942,-0.30909600,1.80,1.12,Counted,"Manual count",11,158,18902,124,2416,633,75,267,229,390,504,2098,23698
81046,2006,7,"East of England",129,Peterborough,A47,Major,A47,"LOVE'S HILL",513590,298360,52.57121294,-0.32539164,0.40,0.25,Counted,"Manual count",0,8,1513,20,206,31,6,0,1,1,3,42,1789
80963,2006,7,"East of England",129,Peterborough,A605,Major,"A1139 spur","A605 spur",520197,296430,52.55245264,-0.22865227,0.20,0.12,Estimated,"Estimated from nearby links",16,0,3491,38,526,141,30,98,16,37,103,425,4479
77187,2006,7,"East of England",129,Peterborough,A1260,Major,A15,"Phorpres Way roundabout",518300,295140,52.54127624,-0.25707613,0.40,0.25,Estimated,"Estimated from nearby links",18,146,23177,160,2334,333,52,132,46,53,51,667,26484
37396,2006,7,"East of England",129,Peterborough,A605,Major,A15,A1129,519400,297200,52.55954678,-0.24012428,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",165,169,10429,195,1576,231,14,5,5,4,13,272,12641
990306,2006,7,"East of England",129,Peterborough,C,Minor,,,514000,302400,52.60743037,-0.31795529,,,Counted,"Manual count",25,7,3210,6,179,46,3,0,1,1,0,51,3453
80965,2006,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A605 spur",519610,295920,52.54799916,-0.23748907,0.20,0.12,Estimated,"Estimated from nearby links",0,61,4469,16,529,259,28,11,42,104,235,679,5753
17286,2006,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517653,297303,52.56085240,-0.26584540,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",582,104,10347,249,1548,293,24,31,8,20,30,406,12654
56517,2006,7,"East of England",129,Peterborough,A47,Major,A1260,A15,516550,300000,52.58532412,-0.28116108,4.00,2.49,Counted,"Manual count",0,227,36837,222,4874,1071,164,279,213,441,487,2655,44815
80958,2006,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,520140,296500,52.55309420,-0.22946720,0.30,0.19,Counted,"Manual count",0,38,6563,36,970,166,20,60,18,65,72,401,8008
942954,2006,7,"East of England",129,Peterborough,C,Minor,,,520463,294520,52.53523152,-0.22542345,,,Counted,"Manual count",21,27,2062,16,384,41,9,2,4,4,10,70,2559
80900,2006,7,"East of England",129,Peterborough,A47,Major,A47,"MARHOLM ROAD",513700,298510,52.57253788,-0.32371792,0.30,0.19,Counted,"Manual count",0,18,1539,16,169,31,4,0,0,1,5,41,1783
80964,2006,7,"East of England",129,Peterborough,A605,Major,"A1139 spur","A1139 spur",519960,296170,52.55016862,-0.23223985,0.70,0.43,Counted,"Manual count",3,55,10263,49,1353,285,36,174,26,127,303,951,12671
77186,2006,7,"East of England",129,Peterborough,A15,Major,A1260,"Phorpres Way roundabout",518530,295250,52.54221471,-0.25364722,0.60,0.37,Estimated,"Estimated from nearby links",119,63,5315,66,549,87,7,8,6,7,7,122,6115
80972,2006,7,"East of England",129,Peterborough,A1139,Major,A1139,"A605 spur",519460,295970,52.54848134,-0.23968207,0.50,0.31,Estimated,"Estimated from nearby links",0,55,5283,28,668,264,36,69,44,190,180,783,6817
80975,2006,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",518250,295800,52.54721765,-0.25757816,1.50,0.93,Counted,"Manual count",2,314,41021,179,5684,1456,245,404,413,1367,1296,5181,52379
990107,2006,7,"East of England",129,Peterborough,B1443,Minor,,,507850,305250,52.63429559,-0.40780624,,,Counted,"Manual count",22,14,2609,36,338,49,4,1,12,3,5,74,3071
930877,2006,7,"East of England",129,Peterborough,U,Minor,,,515550,295180,52.54222552,-0.29759178,,,Counted,"Manual count",192,4,326,198,54,18,1,0,2,0,0,21,603
930879,2006,7,"East of England",129,Peterborough,U,Minor,,,515990,301630,52.60009056,-0.28885209,,,Counted,"Manual count",42,62,6698,197,648,77,9,1,5,9,2,103,7708
99373,2006,7,"East of England",129,Peterborough,A47,Major,A1139,A1073,522600,303000,52.61095087,-0.19080029,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,276,17944,141,3782,1232,218,370,116,320,1369,3625,25768
77183,2006,7,"East of England",129,Peterborough,A47,Major,A15,"Fulbridge Rd roundabout",518500,301780,52.60089743,-0.25175708,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",3,283,28467,210,3969,661,141,249,104,299,527,1981,34910
80970,2006,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,519760,296000,52.54868506,-0.23524925,0.30,0.19,Estimated,"Estimated from nearby links",0,6,604,2,81,26,5,9,3,17,28,87,779
80968,2006,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519580,295940,52.54818545,-0.23792406,0.70,0.43,Counted,"Manual count",3,211,27563,150,3422,1382,200,333,167,851,1211,4144,35490
81079,2006,7,"East of England",129,Peterborough,A47,Major,A6118,"MARHOLM ROAD",510000,299260,52.58003752,-0.37804083,6.70,4.16,Counted,"Manual count",1,151,15833,132,2084,608,61,264,219,413,422,1987,20187
930875,2006,7,"East of England",129,Peterborough,U,Minor,,,505500,302580,52.61076322,-0.44336802,,,Counted,"Manual count",18,20,2259,79,166,40,1,2,1,0,1,45,2569
930882,2006,7,"East of England",129,Peterborough,U,Minor,,,518600,302700,52.60914236,-0.24995179,,,Counted,"Manual count",62,45,567,21,90,15,0,0,0,0,0,15,738
99372,2006,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521400,302480,52.60654772,-0.20870386,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",6,137,13770,95,2227,573,58,148,38,119,430,1366,17595
47363,2006,7,"East of England",129,Peterborough,A605,Major,A1139,A1260,515050,296600,52.55509128,-0.30446927,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",70,30,9569,38,886,254,15,6,6,3,19,303,10826
930874,2006,7,"East of England",129,Peterborough,C,Minor,,,517630,303000,52.61204874,-0.26416294,,,Counted,"Manual count",262,62,6893,43,626,87,14,1,0,0,1,103,7727
47584,2006,7,"East of England",129,Peterborough,A1260,Major,A1179,A47(T),516000,298050,52.56791931,-0.28995708,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",5,193,28475,136,3170,741,68,72,113,167,118,1279,33253
930880,2006,7,"East of England",129,Peterborough,U,Minor,,,520120,299130,52.57673056,-0.22881021,,,Counted,"Manual count",159,16,1763,148,249,27,1,0,0,0,0,28,2204
77182,2006,7,"East of England",129,Peterborough,A15,Major,A47,"David's Lane roundabout",517000,302480,52.60751211,-0.27364655,2.90,1.80,Counted,"Manual count",40,194,24155,213,2380,803,25,29,45,36,17,955,27897
77184,2006,7,"East of England",129,Peterborough,A605,Major,"Park Farm Way roundabout","LA Boundary",522500,296170,52.54960358,-0.19479948,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",30,86,10295,94,1298,575,78,202,36,99,269,1259,13032
942849,2006,7,"East of England",129,Peterborough,C,Minor,,,517560,300460,52.58924032,-0.26609779,,,Counted,"Manual count",173,17,1776,178,230,23,3,1,0,1,1,29,2230
942949,2006,7,"East of England",129,Peterborough,U,Minor,,,515851,299309,52.57926417,-0.29171471,,,Counted,"Manual count",71,46,6012,162,591,84,3,3,4,7,7,108,6919
930881,2006,7,"East of England",129,Peterborough,U,Minor,,,520840,296930,52.55680318,-0.21899173,,,Counted,"Manual count",177,72,4332,25,527,42,8,1,1,0,1,53,5009
930883,2006,7,"East of England",129,Peterborough,U,Minor,,,514560,296900,52.55789030,-0.31158975,,,Counted,"Manual count",43,3,1100,72,74,17,0,0,3,0,0,20,1269
99374,2006,7,"East of England",129,Peterborough,A47,Major,A1073,"Thorney Rd",523500,303260,52.61308336,-0.17741880,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",2,199,12000,85,2446,654,146,302,102,245,795,2244,16974
990031,2006,7,"East of England",129,Peterborough,U,Minor,,,519200,300700,52.59104010,-0.24181529,,,Counted,"Manual count",73,4,1701,12,121,8,2,0,0,0,0,10,1848
930876,2006,7,"East of England",129,Peterborough,U,Minor,,,522360,302670,52.60803978,-0.19446482,,,Counted,"Manual count",119,53,3627,63,534,40,6,24,2,0,2,74,4351
930878,2006,7,"East of England",129,Peterborough,U,Minor,,,517740,296800,52.55631379,-0.26474101,,,Counted,"Manual count",121,51,7626,196,1497,260,27,16,13,46,22,384,9754
966072,2006,7,"East of England",129,Peterborough,U,Minor,,,521185,301278,52.59579523,-0.21231692,,,Counted,"Manual count",68,58,2726,83,348,36,1,3,3,0,0,43,3258
99948,2006,7,"East of England",129,Peterborough,A605,Major,"A605 split",A1139,514000,296030,52.55018996,-0.32014490,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",40,30,5736,57,790,196,15,14,13,6,30,274,6887
73847,2005,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",22,72,6162,29,1185,339,31,68,104,214,215,971,8419
73849,2005,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63909098,-0.49261067,0.30,0.19,Counted,"Dependent on a neighbouring counted link",1,226,30207,113,4628,1472,222,257,784,2690,2430,7855,43029
47898,2006,7,"East of England",129,Peterborough,A1139,Major,"A1139 Fletton Parkway",A605,515100,295000,52.54070326,-0.30428641,1.90,1.18,Counted,"Manual count",3,88,11464,44,958,128,29,14,8,12,17,208,12762
7543,2003,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517700,296000,52.54913385,-0.26561421,1.60,0.99,Counted,"Manual count",8,196,33239,166,3526,1020,120,78,190,279,286,1973,39100
28804,2003,7,"East of England",129,Peterborough,A15,Major,"David's Lane roundabout",B1443,515470,304970,52.63021367,-0.29536074,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",15,269,14924,196,1409,335,28,18,27,10,16,434,17232
7536,2003,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57288106,-0.26025017,3.00,1.86,Counted,"Manual count",260,78,17860,273,949,346,16,6,43,27,9,447,19607
28790,2003,7,"East of England",129,Peterborough,A47,Major,"LA Boundary",A6118,503000,300720,52.59452738,-0.48085313,5.20,3.23,Counted,"Manual count",2,70,8755,53,1278,454,73,317,116,276,389,1625,11781
18007,2003,7,"East of England",129,Peterborough,A605,Major,A1129,B1091,520090,297000,52.55759800,-0.23002347,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",183,267,10549,81,1213,161,13,2,9,9,20,214,12324
16206,2003,7,"East of England",129,Peterborough,A15,Major,A605,A605,519240,297800,52.56497318,-0.24226776,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",381,316,21011,361,2138,451,24,6,9,12,17,519,24345
16076,2003,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507460,300000,52.58719472,-0.41527082,8.00,4.97,Counted,"Manual count",1,203,30762,213,3509,2354,178,229,583,2211,2387,7942,42629
16480,2003,7,"East of England",129,Peterborough,A47,Major,"Fulbridge Rd roundabout",A15/A1139,519200,302100,52.60361986,-0.24131154,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,314,23721,120,3355,995,190,293,104,274,327,2183,29693
17970,2003,7,"East of England",129,Peterborough,A1129,Major,A15,A605,519000,296980,52.55765746,-0.24610064,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",290,111,6854,104,821,162,11,11,10,6,9,209,8099
36222,2003,7,"East of England",129,Peterborough,A15,Major,A1179,"Westfield Rd roundabout",518770,299000,52.57585861,-0.24876866,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",75,341,36802,381,2840,370,29,12,43,13,13,480,40844
36083,2003,7,"East of England",129,Peterborough,A1,Major,"LA Boundary",A6118,507630,299400,52.58176932,-0.41295735,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1,172,28535,157,3439,1711,197,341,638,1585,2226,6698,39001
6218,2003,7,"East of England",129,Peterborough,A15,Major,"LA Boundary",A1260,518380,294800,52.53820374,-0.25601819,2.40,1.49,Counted,"Manual count",61,167,13675,67,1576,312,142,292,24,54,64,888,16373
6503,2003,7,"East of England",129,Peterborough,A47,Major,A6118,A1260,510000,299260,52.58003752,-0.37804083,8.50,5.28,Estimated,"Estimated using previous year's AADF on this link",3,60,14340,140,1964,732,112,220,226,450,389,2129,18633
16076,2005,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507460,300000,52.58719472,-0.41527082,8.00,4.97,Counted,"Manual count",1,219,30656,180,4302,1834,179,214,569,1788,2353,6937,42294
16206,2005,7,"East of England",129,Peterborough,A15,Major,A605,A605,519240,297800,52.56497318,-0.24226776,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",659,313,20684,378,1929,367,38,16,25,11,9,466,23770
17970,2005,7,"East of England",129,Peterborough,A1129,Major,A15,A605,519000,296980,52.55765746,-0.24610064,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",199,60,6623,80,964,214,16,16,8,5,10,269,7996
17286,2005,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517653,297303,52.56085240,-0.26584540,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",372,120,10547,267,1524,303,26,31,10,25,31,426,12884
27531,2005,7,"East of England",129,Peterborough,A1073,Major,A47,"LA Boundary",523020,305000,52.62882646,-0.18385714,5.30,3.29,Estimated,"Estimated using previous year's AADF on this link",12,128,9134,77,1476,298,62,142,20,142,400,1064,11879
36221,2005,7,"East of England",129,Peterborough,A15,Major,"Phorpres Way roundabout",A1129,518800,296700,52.55518513,-0.24914945,1.50,0.93,Counted,"Manual count",84,80,5955,77,594,100,9,9,9,10,8,145,6851
16480,2005,7,"East of England",129,Peterborough,A47,Major,"Fulbridge Rd roundabout",A15/A1139,519200,302100,52.60361986,-0.24131154,1.20,0.75,Counted,"Manual count",1,224,23624,124,3524,594,167,218,70,331,485,1865,29361
7536,2005,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57288106,-0.26025017,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",178,42,17260,211,1114,457,21,10,36,21,10,555,19182
36222,2005,7,"East of England",129,Peterborough,A15,Major,A1179,"Westfield Rd roundabout",518770,299000,52.57585861,-0.24876866,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",94,408,33449,395,2384,444,35,15,32,21,1,548,37184
7543,2005,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517700,296000,52.54913385,-0.26561421,1.60,0.99,Counted,"Manual count",15,208,32570,180,3840,784,84,51,194,337,292,1742,38540
27586,2005,7,"East of England",129,Peterborough,A1260,Major,A605,A1179,516540,297450,52.56241255,-0.28220442,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1,226,36858,127,3576,594,78,91,106,92,229,1190,41977
6218,2005,7,"East of England",129,Peterborough,A15,Major,"LA Boundary",A1260,518380,294800,52.53820374,-0.25601819,2.40,1.49,Counted,"Manual count",42,182,13516,57,1399,244,41,119,25,40,44,513,15667
17486,2005,7,"East of England",129,Peterborough,A1139,Major,A1(M),"A1139 Orton Parkway",514700,294420,52.53557571,-0.31038172,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,246,34986,179,5935,1785,241,236,299,1120,1591,5272,46618
